# JMH 1.18 (released 15 days ago)
# VM version: JDK 1.8.0_121, VM 25.121-b13
# VM invoker: /usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 40 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Average time, time/op
# Benchmark: io.github.robertbachmann.scryptbenchmark.MyBenchmark.testMethod

# Run progress: 0.00% complete, ETA 03:00:00
# Fork: 1 of 20
# Warmup Iteration   1: ≈ 10⁻⁷ ms/op
# Warmup Iteration   2: ≈ 10⁻⁷ ms/op
# Warmup Iteration   3: ≈ 10⁻⁷ ms/op
# Warmup Iteration   4: ≈ 10⁻⁷ ms/op
# Warmup Iteration   5: ≈ 10⁻⁷ ms/op
# Warmup Iteration   6: ≈ 10⁻⁷ ms/op
# Warmup Iteration   7: ≈ 10⁻⁷ ms/op
# Warmup Iteration   8: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: ≈ 10⁻⁷ ms/op
# Warmup Iteration  10: ≈ 10⁻⁷ ms/op
# Warmup Iteration  11: ≈ 10⁻⁷ ms/op
# Warmup Iteration  12: ≈ 10⁻⁷ ms/op
# Warmup Iteration  13: ≈ 10⁻⁷ ms/op
# Warmup Iteration  14: ≈ 10⁻⁷ ms/op
# Warmup Iteration  15: ≈ 10⁻⁷ ms/op
# Warmup Iteration  16: ≈ 10⁻⁷ ms/op
# Warmup Iteration  17: ≈ 10⁻⁷ ms/op
# Warmup Iteration  18: ≈ 10⁻⁷ ms/op
# Warmup Iteration  19: ≈ 10⁻⁷ ms/op
# Warmup Iteration  20: ≈ 10⁻⁷ ms/op
# Warmup Iteration   9: 40.166 ms/op
# Warmup Iteration  10: 40.463 ms/op
# Warmup Iteration  11: 40.140 ms/op
# Warmup Iteration  12: 40.108 ms/op
# Warmup Iteration  13: 41.581 ms/op
# Warmup Iteration  14: 39.994 ms/op
# Warmup Iteration  15: 40.377 ms/op
# Warmup Iteration  16: 40.325 ms/op
# Warmup Iteration  17: 40.148 ms/op
# Warmup Iteration  18: 40.041 ms/op
# Warmup Iteration  19: 40.202 ms/op
# Warmup Iteration  20: 40.025 ms/op
Iteration   1: 40.056 ms/op
Iteration   2: 40.154 ms/op
Iteration   3: 40.235 ms/op
Iteration   4: 40.081 ms/op
Iteration   5: 41.132 ms/op
Iteration   6: 40.089 ms/op
Iteration   7: 40.011 ms/op
Iteration   8: 40.156 ms/op
Iteration   9: 39.972 ms/op
Iteration  10: 40.028 ms/op
Iteration  11: 42.034 ms/op
Iteration  12: 40.020 ms/op
Iteration  13: 40.269 ms/op
Iteration  14: 39.961 ms/op
Iteration  15: 40.031 ms/op
Iteration  16: 41.110 ms/op
Iteration  17: 40.079 ms/op
Iteration  18: 40.521 ms/op
Iteration  19: 40.131 ms/op
Iteration  20: 41.227 ms/op
Iteration  21: 40.095 ms/op
Iteration  22: 40.270 ms/op
Iteration  23: 40.050 ms/op
Iteration  24: 40.188 ms/op
Iteration  25: 39.889 ms/op
Iteration  26: 39.981 ms/op
Iteration  27: 41.193 ms/op
Iteration  28: 40.087 ms/op
Iteration  29: 40.901 ms/op
Iteration  30: 40.010 ms/op
Iteration  31: 40.143 ms/op
Iteration  32: 40.157 ms/op
Iteration  33: 40.099 ms/op
Iteration  34: 40.078 ms/op
Iteration  35: 40.176 ms/op
Iteration  36: 40.043 ms/op
Iteration  37: 40.054 ms/op
Iteration  38: 40.410 ms/op
Iteration  39: 40.218 ms/op
Iteration  40: 40.691 ms/op

# Run progress: 47.78% complete, ETA 01:36:13
# Fork: 7 of 20
# Warmup Iteration   1: 44.391 ms/op
# Warmup Iteration   2: 42.091 ms/op
# Warmup Iteration   3: 40.458 ms/op
# Warmup Iteration   4: 40.358 ms/op
# Warmup Iteration   5: 40.064 ms/op
# Warmup Iteration   6: 39.736 ms/op
# Warmup Iteration   7: 40.293 ms/op
# Warmup Iteration   8: 41.025 ms/op
# Warmup Iteration   9: 39.701 ms/op
# Warmup Iteration  10: 41.349 ms/op
# Warmup Iteration  11: 39.685 ms/op
# Warmup Iteration  12: 39.690 ms/op
# Warmup Iteration  13: 40.283 ms/op
# Warmup Iteration  14: 39.649 ms/op
# Warmup Iteration  15: 39.727 ms/op
# Warmup Iteration  16: 39.945 ms/op
# Warmup Iteration  17: 39.721 ms/op
# Warmup Iteration  18: 39.720 ms/op
# Warmup Iteration  19: 39.832 ms/op
# Warmup Iteration  20: 39.625 ms/op
Iteration   1: 39.612 ms/op
Iteration   2: 40.020 ms/op
Iteration   3: 39.670 ms/op
Iteration   4: 39.671 ms/op
Iteration   5: 39.712 ms/op
Iteration   6: 39.591 ms/op
Iteration   7: 39.715 ms/op
Iteration   8: 39.622 ms/op
Iteration   9: 39.679 ms/op
Iteration  10: 39.730 ms/op
Iteration  11: 39.763 ms/op
Iteration  12: 40.704 ms/op
Iteration  13: 39.686 ms/op
Iteration  14: 39.739 ms/op
Iteration  15: 39.992 ms/op
Iteration  16: 40.662 ms/op
Iteration  17: 39.750 ms/op
Iteration  18: 39.719 ms/op
Iteration  19: 40.057 ms/op
Iteration  20: 39.709 ms/op
Iteration  21: 39.716 ms/op
Iteration  22: 40.712 ms/op
Iteration  23: 40.044 ms/op
Iteration  24: 39.814 ms/op
Iteration  25: 39.781 ms/op
Iteration  26: 39.630 ms/op
Iteration  27: 41.599 ms/op
Iteration  28: 40.762 ms/op
Iteration  29: 39.666 ms/op
Iteration  30: 39.714 ms/op
Iteration  31: 40.937 ms/op
Iteration  32: 39.632 ms/op
Iteration  33: 39.782 ms/op
Iteration  34: 39.787 ms/op
Iteration  35: 39.869 ms/op
Iteration  36: 39.741 ms/op
Iteration  37: 39.759 ms/op
Iteration  38: 39.827 ms/op
Iteration  39: 39.797 ms/op
Iteration  40: 39.669 ms/op

# Run progress: 48.33% complete, ETA 01:35:12
# Fork: 8 of 20
# Warmup Iteration   1: 44.701 ms/op
# Warmup Iteration   2: 40.354 ms/op
# Warmup Iteration   3: 39.915 ms/op
# Warmup Iteration   4: 41.254 ms/op
# Warmup Iteration   5: 40.536 ms/op
# Warmup Iteration   6: 39.677 ms/op
# Warmup Iteration   7: 40.368 ms/op
# Warmup Iteration   8: 39.931 ms/op
# Warmup Iteration   9: 39.685 ms/op
# Warmup Iteration  10: 40.113 ms/op
# Warmup Iteration  11: 39.715 ms/op
# Warmup Iteration  12: 39.751 ms/op
# Warmup Iteration  13: 40.057 ms/op
# Warmup Iteration  14: 39.765 ms/op
# Warmup Iteration  15: 39.699 ms/op
# Warmup Iteration  16: 40.670 ms/op
# Warmup Iteration  17: 39.625 ms/op
# Warmup Iteration  18: 39.633 ms/op
# Warmup Iteration  19: 40.849 ms/op
# Warmup Iteration  20: 39.706 ms/op
Iteration   1: 39.688 ms/op
Iteration   2: 39.807 ms/op
Iteration   3: 39.711 ms/op
Iteration   4: 39.571 ms/op
Iteration   5: 39.833 ms/op
Iteration   6: 39.780 ms/op
Iteration   7: 39.709 ms/op
Iteration   8: 40.764 ms/op
Iteration   9: 39.625 ms/op
Iteration  10: 39.535 ms/op
Iteration  11: 40.519 ms/op
Iteration  12: 39.591 ms/op
Iteration  13: 39.754 ms/op
Iteration  14: 39.695 ms/op
Iteration  15: 39.783 ms/op
Iteration  16: 39.729 ms/op
Iteration  17: 39.738 ms/op
Iteration  18: 40.901 ms/op
Iteration  19: 39.576 ms/op
Iteration  20: 39.934 ms/op
Iteration  21: 39.650 ms/op
Iteration  22: 39.822 ms/op
Iteration  23: 39.545 ms/op
Iteration  24: 39.752 ms/op
Iteration  25: 39.659 ms/op
Iteration  26: 40.129 ms/op
Iteration  27: 39.777 ms/op
Iteration  28: 40.439 ms/op
Iteration  29: 40.926 ms/op
Iteration  30: 39.651 ms/op
Iteration  31: 40.067 ms/op
Iteration  32: 39.662 ms/op
Iteration  33: 40.139 ms/op
Iteration  34: 39.725 ms/op
Iteration  35: 39.739 ms/op
Iteration  36: 39.779 ms/op
Iteration  37: 39.819 ms/op
Iteration  38: 39.684 ms/op
Iteration  39: 39.605 ms/op
Iteration  40: 39.771 ms/op

# Run progress: 48.89% complete, ETA 01:34:11
# Fork: 9 of 20
# Warmup Iteration   1: 46.346 ms/op
# Warmup Iteration   2: 41.098 ms/op
# Warmup Iteration   3: 39.904 ms/op
# Warmup Iteration   4: 42.367 ms/op
# Warmup Iteration   5: 41.348 ms/op
# Warmup Iteration   6: 39.705 ms/op
# Warmup Iteration   7: 40.131 ms/op
# Warmup Iteration   8: 40.359 ms/op
# Warmup Iteration   9: 39.578 ms/op
# Warmup Iteration  10: 40.024 ms/op
# Warmup Iteration  11: 39.683 ms/op
# Warmup Iteration  12: 39.671 ms/op
# Warmup Iteration  13: 40.944 ms/op
# Warmup Iteration  14: 39.723 ms/op
# Warmup Iteration  15: 39.632 ms/op
# Warmup Iteration  16: 40.745 ms/op
# Warmup Iteration  17: 39.706 ms/op
# Warmup Iteration  18: 39.697 ms/op
# Warmup Iteration  19: 42.207 ms/op
# Warmup Iteration  20: 39.543 ms/op
Iteration   1: 39.608 ms/op
Iteration   2: 39.534 ms/op
Iteration   3: 39.555 ms/op
Iteration   4: 39.598 ms/op
Iteration   5: 40.656 ms/op
Iteration   6: 39.609 ms/op
Iteration   7: 39.622 ms/op
Iteration   8: 39.545 ms/op
Iteration   9: 40.111 ms/op
Iteration  10: 39.587 ms/op
Iteration  11: 39.935 ms/op
Iteration  12: 39.756 ms/op
Iteration  13: 39.629 ms/op
Iteration  14: 39.638 ms/op
Iteration  15: 40.377 ms/op
Iteration  16: 39.599 ms/op
Iteration  17: 40.871 ms/op
Iteration  18: 39.591 ms/op
Iteration  19: 39.600 ms/op
Iteration  20: 39.676 ms/op
Iteration  21: 39.654 ms/op
Iteration  22: 39.705 ms/op
Iteration  23: 40.771 ms/op
Iteration  24: 39.839 ms/op
Iteration  25: 40.158 ms/op
Iteration  26: 39.753 ms/op
Iteration  27: 40.010 ms/op
Iteration  28: 39.716 ms/op
Iteration  29: 40.544 ms/op
Iteration  30: 39.600 ms/op
Iteration  31: 39.678 ms/op
Iteration  32: 40.350 ms/op
Iteration  33: 39.585 ms/op
Iteration  34: 39.861 ms/op
Iteration  35: 39.960 ms/op
Iteration  36: 39.667 ms/op
Iteration  37: 40.286 ms/op
Iteration  38: 39.946 ms/op
Iteration  39: 39.940 ms/op
Iteration  40: 39.728 ms/op

# Run progress: 49.44% complete, ETA 01:33:10
# Fork: 10 of 20
# Warmup Iteration   1: 45.107 ms/op
# Warmup Iteration   2: 40.463 ms/op
# Warmup Iteration   3: 41.183 ms/op
# Warmup Iteration   4: 40.778 ms/op
# Warmup Iteration   5: 40.492 ms/op
# Warmup Iteration   6: 40.362 ms/op
# Warmup Iteration   7: 40.903 ms/op
# Warmup Iteration   8: 40.310 ms/op
# Warmup Iteration   9: 40.038 ms/op
# Warmup Iteration  10: 40.673 ms/op
# Warmup Iteration  11: 41.266 ms/op
# Warmup Iteration  12: 40.059 ms/op
# Warmup Iteration  13: 40.490 ms/op
# Warmup Iteration  14: 40.043 ms/op
# Warmup Iteration  15: 40.041 ms/op
# Warmup Iteration  16: 40.102 ms/op
# Warmup Iteration  17: 40.091 ms/op
# Warmup Iteration  18: 40.065 ms/op
# Warmup Iteration  19: 40.014 ms/op
# Warmup Iteration  20: 41.694 ms/op
Iteration   1: 40.046 ms/op
Iteration   2: 40.684 ms/op
Iteration   3: 40.109 ms/op
Iteration   4: 40.003 ms/op
Iteration   5: 40.027 ms/op
Iteration   6: 40.037 ms/op
Iteration   7: 40.000 ms/op
Iteration   8: 40.044 ms/op
Iteration   9: 40.157 ms/op
Iteration  10: 40.009 ms/op
Iteration  11: 40.097 ms/op
Iteration  12: 40.019 ms/op
Iteration  13: 39.971 ms/op
Iteration  14: 40.043 ms/op
Iteration  15: 40.103 ms/op
Iteration  16: 40.094 ms/op
Iteration  17: 39.915 ms/op
Iteration  18: 40.353 ms/op
Iteration  19: 41.139 ms/op
Iteration  20: 40.119 ms/op
Iteration  21: 41.076 ms/op
Iteration  22: 39.903 ms/op
Iteration  23: 40.749 ms/op
Iteration  24: 40.007 ms/op
Iteration  25: 40.042 ms/op
Iteration  26: 40.036 ms/op
Iteration  27: 40.441 ms/op
Iteration  28: 40.119 ms/op
Iteration  29: 40.077 ms/op
Iteration  30: 40.435 ms/op
Iteration  31: 40.134 ms/op
Iteration  32: 41.223 ms/op
Iteration  33: 39.994 ms/op
Iteration  34: 40.170 ms/op
Iteration  35: 40.418 ms/op
Iteration  36: 40.238 ms/op
Iteration  37: 41.129 ms/op
Iteration  38: 40.581 ms/op
Iteration  39: 40.018 ms/op
Iteration  40: 40.061 ms/op

# Run progress: 50.00% complete, ETA 01:32:08
# Fork: 11 of 20
# Warmup Iteration   1: 44.757 ms/op
# Warmup Iteration   2: 41.067 ms/op
# Warmup Iteration   3: 40.988 ms/op
# Warmup Iteration   4: 40.533 ms/op
# Warmup Iteration   5: 40.796 ms/op
# Warmup Iteration   6: 39.767 ms/op
# Warmup Iteration   7: 40.184 ms/op
# Warmup Iteration   8: 40.295 ms/op
# Warmup Iteration   9: 39.815 ms/op
# Warmup Iteration  10: 40.067 ms/op
# Warmup Iteration  11: 39.866 ms/op
# Warmup Iteration  12: 39.817 ms/op
# Warmup Iteration  13: 41.158 ms/op
# Warmup Iteration  14: 39.619 ms/op
# Warmup Iteration  15: 39.596 ms/op
# Warmup Iteration  16: 40.715 ms/op
# Warmup Iteration  17: 39.709 ms/op
# Warmup Iteration  18: 39.671 ms/op
# Warmup Iteration  19: 39.822 ms/op
# Warmup Iteration  20: 39.626 ms/op
Iteration   1: 39.676 ms/op
Iteration   2: 39.789 ms/op
Iteration   3: 39.581 ms/op
Iteration   4: 39.616 ms/op
Iteration   5: 39.670 ms/op
Iteration   6: 39.775 ms/op
Iteration   7: 39.720 ms/op
Iteration   8: 39.946 ms/op
Iteration   9: 39.738 ms/op
Iteration  10: 39.725 ms/op
Iteration  11: 39.599 ms/op
Iteration  12: 39.705 ms/op
Iteration  13: 40.168 ms/op
Iteration  14: 39.695 ms/op
Iteration  15: 39.626 ms/op
Iteration  16: 39.722 ms/op
Iteration  17: 39.514 ms/op
Iteration  18: 40.017 ms/op
Iteration  19: 39.835 ms/op
Iteration  20: 39.936 ms/op
Iteration  21: 39.983 ms/op
Iteration  22: 39.715 ms/op
Iteration  23: 39.827 ms/op
Iteration  24: 39.781 ms/op
Iteration  25: 39.692 ms/op
Iteration  26: 39.829 ms/op
Iteration  27: 39.724 ms/op
Iteration  28: 39.754 ms/op
Iteration  29: 40.064 ms/op
Iteration  30: 39.678 ms/op
Iteration  31: 40.159 ms/op
Iteration  32: 39.685 ms/op
Iteration  33: 40.992 ms/op
Iteration  34: 39.748 ms/op
Iteration  35: 39.749 ms/op
Iteration  36: 39.817 ms/op
Iteration  37: 39.953 ms/op
Iteration  38: 40.625 ms/op
Iteration  39: 39.762 ms/op
Iteration  40: 40.318 ms/op

# Run progress: 50.56% complete, ETA 01:31:07
# Fork: 12 of 20
# Warmup Iteration   1: 44.513 ms/op
# Warmup Iteration   2: 40.135 ms/op
# Warmup Iteration   3: 40.879 ms/op
# Warmup Iteration   4: 42.499 ms/op
# Warmup Iteration   5: 40.137 ms/op
# Warmup Iteration   6: 39.887 ms/op
# Warmup Iteration   7: 40.507 ms/op
# Warmup Iteration   8: 40.424 ms/op
# Warmup Iteration   9: 39.579 ms/op
# Warmup Iteration  10: 40.234 ms/op
# Warmup Iteration  11: 39.852 ms/op
# Warmup Iteration  12: 39.851 ms/op
# Warmup Iteration  13: 40.445 ms/op
# Warmup Iteration  14: 39.760 ms/op
# Warmup Iteration  15: 39.812 ms/op
# Warmup Iteration  16: 39.923 ms/op
# Warmup Iteration  17: 39.733 ms/op
# Warmup Iteration  18: 39.671 ms/op
# Warmup Iteration  19: 39.798 ms/op
# Warmup Iteration  20: 39.748 ms/op
Iteration   1: 39.713 ms/op
Iteration   2: 39.843 ms/op
Iteration   3: 39.846 ms/op
Iteration   4: 39.731 ms/op
Iteration   5: 39.683 ms/op
Iteration   6: 39.782 ms/op
Iteration   7: 39.690 ms/op
Iteration   8: 40.454 ms/op
Iteration   9: 39.675 ms/op
Iteration  10: 39.881 ms/op
Iteration  11: 39.557 ms/op
Iteration  12: 39.604 ms/op
Iteration  13: 39.719 ms/op
Iteration  14: 39.527 ms/op
Iteration  15: 41.456 ms/op
Iteration  16: 39.563 ms/op
Iteration  17: 39.531 ms/op
Iteration  18: 40.228 ms/op
Iteration  19: 39.889 ms/op
Iteration  20: 39.793 ms/op
Iteration  21: 39.741 ms/op
Iteration  22: 40.856 ms/op
Iteration  23: 39.765 ms/op
Iteration  24: 39.892 ms/op
Iteration  25: 39.691 ms/op
Iteration  26: 40.123 ms/op
Iteration  27: 39.936 ms/op
Iteration  28: 39.752 ms/op
Iteration  29: 39.725 ms/op
Iteration  30: 39.806 ms/op
Iteration  31: 40.028 ms/op
Iteration  32: 39.683 ms/op
Iteration  33: 39.777 ms/op
Iteration  34: 39.690 ms/op
Iteration  35: 39.927 ms/op
Iteration  36: 39.768 ms/op
Iteration  37: 39.938 ms/op
Iteration  38: 39.812 ms/op
Iteration  39: 39.911 ms/op
Iteration  40: 39.643 ms/op

# Run progress: 51.11% complete, ETA 01:30:06
# Fork: 13 of 20
# Warmup Iteration   1: 43.007 ms/op
# Warmup Iteration   2: 40.933 ms/op
# Warmup Iteration   3: 40.518 ms/op
# Warmup Iteration   4: 41.378 ms/op
# Warmup Iteration   5: 40.534 ms/op
# Warmup Iteration   6: 40.149 ms/op
# Warmup Iteration   7: 40.843 ms/op
# Warmup Iteration   8: 40.300 ms/op
# Warmup Iteration   9: 39.965 ms/op
# Warmup Iteration  10: 40.337 ms/op
# Warmup Iteration  11: 40.150 ms/op
# Warmup Iteration  12: 40.224 ms/op
# Warmup Iteration  13: 40.700 ms/op
# Warmup Iteration  14: 40.028 ms/op
# Warmup Iteration  15: 40.173 ms/op
# Warmup Iteration  16: 40.830 ms/op
# Warmup Iteration  17: 39.901 ms/op
# Warmup Iteration  18: 39.944 ms/op
# Warmup Iteration  19: 40.210 ms/op
# Warmup Iteration  20: 39.956 ms/op
Iteration   1: 39.862 ms/op
Iteration   2: 40.020 ms/op
Iteration   3: 40.025 ms/op
Iteration   4: 40.085 ms/op
Iteration   5: 39.859 ms/op
Iteration   6: 40.025 ms/op
Iteration   7: 40.413 ms/op
Iteration   8: 39.974 ms/op
Iteration   9: 40.173 ms/op
Iteration  10: 40.121 ms/op
Iteration  11: 40.218 ms/op
Iteration  12: 40.027 ms/op
Iteration  13: 42.490 ms/op
Iteration  14: 40.049 ms/op
Iteration  15: 40.526 ms/op
Iteration  16: 39.920 ms/op
Iteration  17: 40.010 ms/op
Iteration  18: 40.069 ms/op
Iteration  19: 40.047 ms/op
Iteration  20: 40.062 ms/op
Iteration  21: 41.164 ms/op
Iteration  22: 40.287 ms/op
Iteration  23: 41.157 ms/op
Iteration  24: 40.914 ms/op
Iteration  25: 39.942 ms/op
Iteration  26: 41.301 ms/op
Iteration  27: 40.247 ms/op
Iteration  28: 40.291 ms/op
Iteration  29: 40.339 ms/op
Iteration  30: 40.000 ms/op
Iteration  31: 40.035 ms/op
Iteration  32: 41.220 ms/op
Iteration  33: 40.033 ms/op
Iteration  34: 40.066 ms/op
Iteration  35: 40.353 ms/op
Iteration  36: 40.180 ms/op
Iteration  37: 40.115 ms/op
Iteration  38: 40.048 ms/op
Iteration  39: 43.536 ms/op
Iteration  40: 39.942 ms/op

# Run progress: 51.67% complete, ETA 01:29:04
# Fork: 14 of 20
# Warmup Iteration   1: 45.329 ms/op
# Warmup Iteration   2: 40.595 ms/op
# Warmup Iteration   3: 39.995 ms/op
# Warmup Iteration   4: 40.443 ms/op
# Warmup Iteration   5: 40.017 ms/op
# Warmup Iteration   6: 39.798 ms/op
# Warmup Iteration   7: 40.282 ms/op
# Warmup Iteration   8: 40.213 ms/op
# Warmup Iteration   9: 39.637 ms/op
# Warmup Iteration  10: 40.610 ms/op
# Warmup Iteration  11: 39.664 ms/op
# Warmup Iteration  12: 39.725 ms/op
# Warmup Iteration  13: 40.084 ms/op
# Warmup Iteration  14: 39.676 ms/op
# Warmup Iteration  15: 39.672 ms/op
# Warmup Iteration  16: 40.419 ms/op
# Warmup Iteration  17: 39.744 ms/op
# Warmup Iteration  18: 39.734 ms/op
# Warmup Iteration  19: 39.859 ms/op
# Warmup Iteration  20: 39.650 ms/op
Iteration   1: 39.754 ms/op
Iteration   2: 39.859 ms/op
Iteration   3: 39.513 ms/op
Iteration   4: 39.685 ms/op
Iteration   5: 40.966 ms/op
Iteration   6: 39.630 ms/op
Iteration   7: 39.783 ms/op
Iteration   8: 39.848 ms/op
Iteration   9: 39.661 ms/op
Iteration  10: 39.654 ms/op
Iteration  11: 39.653 ms/op
Iteration  12: 39.671 ms/op
Iteration  13: 39.606 ms/op
Iteration  14: 39.517 ms/op
Iteration  15: 40.925 ms/op
Iteration  16: 39.817 ms/op
Iteration  17: 39.867 ms/op
Iteration  18: 39.621 ms/op
Iteration  19: 39.745 ms/op
Iteration  20: 39.701 ms/op
Iteration  21: 39.755 ms/op
Iteration  22: 39.648 ms/op
Iteration  23: 39.890 ms/op
Iteration  24: 39.729 ms/op
Iteration  25: 39.806 ms/op
Iteration  26: 39.885 ms/op
Iteration  27: 39.653 ms/op
Iteration  28: 40.708 ms/op
Iteration  29: 39.799 ms/op
Iteration  30: 40.192 ms/op
Iteration  31: 39.837 ms/op
Iteration  32: 40.232 ms/op
Iteration  33: 39.740 ms/op
Iteration  34: 39.922 ms/op
Iteration  35: 40.946 ms/op
Iteration  36: 41.019 ms/op
Iteration  37: 39.679 ms/op
Iteration  38: 40.651 ms/op
Iteration  39: 39.731 ms/op
Iteration  40: 39.694 ms/op

# Run progress: 52.22% complete, ETA 01:28:03
# Fork: 15 of 20
# Warmup Iteration   1: 45.543 ms/op
# Warmup Iteration   2: 41.157 ms/op
# Warmup Iteration   3: 40.293 ms/op
# Warmup Iteration   4: 41.704 ms/op
# Warmup Iteration   5: 40.391 ms/op
# Warmup Iteration   6: 40.027 ms/op
# Warmup Iteration   7: 40.559 ms/op
# Warmup Iteration   8: 40.949 ms/op
# Warmup Iteration   9: 40.085 ms/op
# Warmup Iteration  10: 40.183 ms/op
# Warmup Iteration  11: 40.032 ms/op
# Warmup Iteration  12: 39.968 ms/op
# Warmup Iteration  13: 40.431 ms/op
# Warmup Iteration  14: 39.973 ms/op
# Warmup Iteration  15: 40.064 ms/op
# Warmup Iteration  16: 40.122 ms/op
# Warmup Iteration  17: 40.037 ms/op
# Warmup Iteration  18: 40.058 ms/op
# Warmup Iteration  19: 40.441 ms/op
# Warmup Iteration  20: 40.012 ms/op
Iteration   1: 40.009 ms/op
Iteration   2: 40.088 ms/op
Iteration   3: 40.162 ms/op
Iteration   4: 40.060 ms/op
Iteration   5: 41.378 ms/op
Iteration   6: 39.944 ms/op
Iteration   7: 39.934 ms/op
Iteration   8: 40.086 ms/op
Iteration   9: 39.938 ms/op
Iteration  10: 40.043 ms/op
Iteration  11: 39.934 ms/op
Iteration  12: 41.021 ms/op
Iteration  13: 40.053 ms/op
Iteration  14: 40.016 ms/op
Iteration  15: 40.265 ms/op
Iteration  16: 40.001 ms/op
Iteration  17: 40.087 ms/op
Iteration  18: 40.069 ms/op
Iteration  19: 41.210 ms/op
Iteration  20: 40.063 ms/op
Iteration  21: 40.086 ms/op
Iteration  22: 40.148 ms/op
Iteration  23: 40.160 ms/op
Iteration  24: 40.051 ms/op
Iteration  25: 39.991 ms/op
Iteration  26: 40.030 ms/op
Iteration  27: 40.010 ms/op
Iteration  28: 40.092 ms/op
Iteration  29: 40.523 ms/op
Iteration  30: 39.910 ms/op
Iteration  31: 40.140 ms/op
Iteration  32: 40.415 ms/op
Iteration  33: 41.098 ms/op
Iteration  34: 40.290 ms/op
Iteration  35: 40.121 ms/op
Iteration  36: 40.087 ms/op
Iteration  37: 40.089 ms/op
Iteration  38: 40.287 ms/op
Iteration  39: 41.285 ms/op
Iteration  40: 40.018 ms/op

# Run progress: 52.78% complete, ETA 01:27:01
# Fork: 16 of 20
# Warmup Iteration   1: 45.576 ms/op
# Warmup Iteration   2: 41.189 ms/op
# Warmup Iteration   3: 40.829 ms/op
# Warmup Iteration   4: 41.234 ms/op
# Warmup Iteration   5: 40.852 ms/op
# Warmup Iteration   6: 39.898 ms/op
# Warmup Iteration   7: 40.174 ms/op
# Warmup Iteration   8: 40.445 ms/op
# Warmup Iteration   9: 39.590 ms/op
# Warmup Iteration  10: 40.050 ms/op
# Warmup Iteration  11: 39.523 ms/op
# Warmup Iteration  12: 39.644 ms/op
# Warmup Iteration  13: 41.013 ms/op
# Warmup Iteration  14: 39.706 ms/op
# Warmup Iteration  15: 39.621 ms/op
# Warmup Iteration  16: 39.687 ms/op
# Warmup Iteration  17: 39.672 ms/op
# Warmup Iteration  18: 39.620 ms/op
# Warmup Iteration  19: 40.865 ms/op
# Warmup Iteration  20: 39.726 ms/op
Iteration   1: 39.591 ms/op
Iteration   2: 40.385 ms/op
Iteration   3: 39.559 ms/op
Iteration   4: 39.593 ms/op
Iteration   5: 40.698 ms/op
Iteration   6: 39.616 ms/op
Iteration   7: 39.562 ms/op
Iteration   8: 39.585 ms/op
Iteration   9: 40.462 ms/op
Iteration  10: 39.908 ms/op
Iteration  11: 40.826 ms/op
Iteration  12: 39.877 ms/op
Iteration  13: 39.838 ms/op
Iteration  14: 41.354 ms/op
Iteration  15: 39.645 ms/op
Iteration  16: 39.596 ms/op
Iteration  17: 39.922 ms/op
Iteration  18: 39.673 ms/op
Iteration  19: 40.084 ms/op
Iteration  20: 39.844 ms/op
Iteration  21: 39.831 ms/op
Iteration  22: 41.248 ms/op
Iteration  23: 39.861 ms/op
Iteration  24: 40.650 ms/op
Iteration  25: 39.551 ms/op
Iteration  26: 39.779 ms/op
Iteration  27: 39.557 ms/op
Iteration  28: 39.717 ms/op
Iteration  29: 39.637 ms/op
Iteration  30: 39.925 ms/op
Iteration  31: 39.688 ms/op
Iteration  32: 40.531 ms/op
Iteration  33: 39.631 ms/op
Iteration  34: 40.725 ms/op
Iteration  35: 39.926 ms/op
Iteration  36: 39.761 ms/op
Iteration  37: 39.643 ms/op
Iteration  38: 39.758 ms/op
Iteration  39: 41.560 ms/op
Iteration  40: 39.656 ms/op

# Run progress: 53.33% complete, ETA 01:26:00
# Fork: 17 of 20
# Warmup Iteration   1: 46.770 ms/op
# Warmup Iteration   2: 40.430 ms/op
# Warmup Iteration   3: 40.336 ms/op
# Warmup Iteration   4: 40.512 ms/op
# Warmup Iteration   5: 40.307 ms/op
# Warmup Iteration   6: 39.800 ms/op
# Warmup Iteration   7: 40.315 ms/op
# Warmup Iteration   8: 40.213 ms/op
# Warmup Iteration   9: 39.797 ms/op
# Warmup Iteration  10: 41.435 ms/op
# Warmup Iteration  11: 40.055 ms/op
# Warmup Iteration  12: 39.616 ms/op
# Warmup Iteration  13: 40.053 ms/op
# Warmup Iteration  14: 39.612 ms/op
# Warmup Iteration  15: 39.579 ms/op
# Warmup Iteration  16: 39.955 ms/op
# Warmup Iteration  17: 39.465 ms/op
# Warmup Iteration  18: 39.452 ms/op
# Warmup Iteration  19: 39.623 ms/op
# Warmup Iteration  20: 39.651 ms/op
Iteration   1: 39.595 ms/op
Iteration   2: 40.368 ms/op
Iteration   3: 39.633 ms/op
Iteration   4: 39.610 ms/op
Iteration   5: 40.703 ms/op
Iteration   6: 39.545 ms/op
Iteration   7: 39.503 ms/op
Iteration   8: 39.809 ms/op
